Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
140,0,0,,与一个古怪的男朋友相处并无不妥。,你觉得呢？他们中的一些人搞砸了。,100,-1,0,
140,0,0,,你长得很像。,是啊，就连我们的妈妈也不知道。,100,1,0,
200,0,0,,（调整她的束缚）,（你抬头看着她，不知道该拿她怎么办）,10,0,0,
200,0,0,!TwinGagged,跟她谈谈。,来吧，你玩得很开心，在Jenna回来之前，你能找到一种方法来解开这些手铐吗。,20,0,0,LucyCheck()
200,0,0,NeitherGagged,（吻她）,（她推开你）|嘿，你不是我喜欢的类型。,200,0,0,Kiss()
200,0,0,,（挠她一下）,（她把你的手推开）|不，不是那样的。别管我。,200,0,0,Tickle()
200,0,0,,（打她）,（她推开你的手）|别管我。,200,0,0,Spank()
200,0,0,UniformRemoved,（玩弄她的胸部）,（她推开你）|我不是女同性恋，别管他们。,200,0,0,PlayBreasts()
200,0,0,SkirtOutOfWay,（自慰她）,（她把你推开）|我不是女同性恋，这不是。,200,0,0,Masturbate()
210,0,0,,来吧，你会喜欢的。,Nh gmt hff mm。,200,0,0,
210,0,0,BoyfriendAlreadyMentioned,假装我是你亲爱的男朋友。,（她叹了口气，但怀疑地呜咽着）,200,0,0,PretendBoyfriend()
210,0,0,,（继续|自慰她）,（当她疯狂地摇头时，笑声几乎无法掩盖她的尖叫声）,200,-1,0,Bully()
210,0,0,,（自慰时打她）,（当她痛苦而愤怒地嚎叫时，这句话几乎无法让她安静下来）,200,-1,1,Bully()
300,0,0,,是的，帮我摆脱困境。,（她解除了你的束缚）,20,0,0,HelpPlayer()
300,0,0,,不，不是那样的。,哦，那你要我帮忙干什么？,310,0,0,
300,0,0,Common_PlayerGagged,（点了点头）,（她解除了你的束缚）,20,0,0,HelpPlayer()
300,0,0,Common_PlayerGagged,（摇头）,哦，那你要我帮忙干什么？,310,0,0,
310,0,0,,你能让我闭嘴吗？,我们需要一些东西先堵住你的嘴。,5,0,-1,RandomGag()
310,0,0,,我发痒，需要揉搓。,它在哪里？哦，不，我不喜欢和女孩做那种事|你知道，我有个男朋友。,5,-1,0,
310,0,0,Common_PlayerGagged,（低头看看你的胯部）,这是怎么一回事？哦，不，我不喜欢和女孩做那种事|你知道，我有个男朋友。,5,-1,0,
